business_id,total_review_count
3jH0xRZ2-znnlP7CfkKd8w,2
9P7hxwVKjYS4C-EkPlvZMw,6
KyxAss4DMrT_GMzcOLE2yg,4
UuuBYchJI23ddIoKl8fPfA,5
QJcjW79f5k_HLg5_KgjUtg,3
BzkflKlgETxnvhUOHopnyQ,2
fac7CDkvayZ5F8-87hyNuw,5
ZNxFIwgPnmLu6ouQPPpR_Q,5
SVAsvMbctwumzI4qRmZoGA,3
hy1YKIyhQ04CyF9ntJHVFg,8
K7k3xqZE8kUevbiYNGRJlw,2
XnQ84ylyAZwh-XfHGGNBbQ,15
JaJDxNxLsV4h_Nkt7HsMAA,5
SlTprX2AfG8u8ClawmTxCA,15
wrgtmWOkq1FwnlSgl6QcJg,5
0JALnjetn1qNqJL2GYI6mg,2
YZd6ZygoSeDpmPZame_reA,2
qCOr-SXLYq5zT9H7jwBB_w,14
RcsTutp1103SGiYtam7xRg,11
OIkJkObmk_OjRgb8WjqryQ,3
P1eLS6wRgQRY7nQocPoCnA,2
MZssFQddj218X-68N5XwaA,2
aDEnWStFXh-pIdYfRxUHkg,3
13eJZjh1-7hugEwX94O3kw,4
TjwgZj9_4IC8LPoY6W3AxQ,2
3XXt0s_SDC9SyFTiIPNSgA,8
ZAZljXWLdWUhTSAkO8qdXg,9
GS3IOUMQxua3zH_z_sUVMQ,2
rB-BUDjuOZWe_4vUhbPavQ,3
iPY07xJC6R1nUGmryunq4Q,12
F-j6PNGnA8yz77oIZMcPMA,2
JbWJqi9JpGDKbEpum8FZGw,2
_irkfTC6a4KIqfKy1HIHCA,2
8A5LSwsKK5vXDH1M3_Tf1w,9
kQDsmkRsLIiEEY2douOZWg,19
ViZaLnjXlHO6cb3D7MfKmw,5
TMqM947-Asyd70MPGyrBHw,2
L4-_gPiqsuX50JN_-qUhNQ,12
cZ_sxoSvL7IDyvM33FTmnA,2
fSsk1VSndVPe97MGIu8vEg,3
HJqZ_Cp2_-EPC5_IHqbxpg,4
vH23c5sHILuGp-QwIZIyRw,2
zc2YMtL1HlHv34yJ8AsLWg,2
E8vPptotPwJ1eBGu1Vfmyg,5
5l846geLhOhMHqi4LdgtjA,2
vEYqXRJfUsjEN_g2FrPy-Q,2
1klQuTKmJr-eMQPuFaQ5fg,2
dJYn3HhPt1irQZu-Q587aw,4
zBP3Tph8jDX2vjdIHEnhdg,2
7sV7wBzn2sRx3fjBPRKHFA,9
OyA6RIKv-2ZeUZF12V2xOA,10
1ZDFYvYjBqmz4z8u_CKDNg,7
7SF4IRJvz7gWksnpGrIpcA,3
VjAKC7Pb-sW96NZ5mPrHSg,2
aRcqxBPtEiyXqyJmgcU9dw,2
K4ogLNLcwYNnwulNW8ikSg,8
HxSAlo0GRb4JTmDIxNw68Q,3
DZglT5FP5VNDQJU3PuRIHw,7
UlrEGYuRd5pxW0n4iCR9CQ,5
qY-BUQY-SFBaSrFHowF3nA,15
DJr5006CeqWDEv0f3G2O-w,11
ACEmlIYHWuRKRD9aoKBruA,2
ftwDf0pQxJEWNK4t_5HXLg,6
BojAOFBfFjXELoD09CVlww,5
gVxh7PO5mDP5hAXG-XbtYA,8
ehzdBdCuwFNHEoIfpJY7Iw,3
TYPPhEqBnzCSzaLP6PNr6g,4
HWLXfIxmhG3hETxlhXEg7g,3
QI84UwO2i3CPWYd4BiKyLA,2
R8t9g5nvi7VFyS8zsgmj8Q,24
if-kyg8Y8a8P2_r37f_2Jw,2
KHnPMkAQ88L4j_hmxtrx6g,2
q0L1bP7f5Nd6m1Eq8pD0GA,10
0CssPu4DgIImkouHXKTY6Q,7
Sa09GY2yv5gn15qfZ5JKsA,3
Kfaq9cuyeXHkzWwL39jUWw,9
hZtDA2MptLT7zdhDQ5bKRQ,3
MwJsk91FJ73YzzmpVaJihQ,5
eTCDxZd5QUj2kBrBMbnbTQ,3
tEHgpkQT50Z-M0XafS8YoQ,16
yscPmCkxL_jiL97aM01OQg,2
_10m_xRpfqqnj9jvUUIqjA,2
qclZoDz3sjT7v5xOSj5P2Q,13
4xN0EkjVVDTM6fmvDw6pVw,4
1s8WJM2zbUScgZ-7HlMXuA,2
jYLFre9VuR9F5OmqYk4h2A,4
AlH5V97JSAu7AL_xdibMIg,18
N7TdIA1ASyihh-H24IxW1A,3
IQ-oFWxp1BA9gBjXYdpBcg,6
96myvjjiQW8ZFp4LrE1gXQ,4
EBonJ5tjkxBEUezwosVlLg,2
5P4w4WfPbXzUi6YALfwx2g,7
IjF6swxGAObtg1kR5swLBg,3
lTcZjaf2699jJLFexSxW6Q,5
5s7I0Khg7ReVzfO7niJtKg,9
8syjAtrpRfBgiH2vcfNsrg,4
QpyvUColtSYH5VtkcrN6Xw,16
i08zYutbnFK_bT-fYw8Vlw,13
0chI951ojb4Go2t5_obDVw,2
gcmz6lFtHefLBTbXrTiGOA,3
gw68ejeDgZZ2kCAHvFroNQ,3
nlVLzktT0RfgSw-ZL4qPRA,2
Ve5zx8XJN60-ohKUOGwQJg,11
MayNHiYCdpBTWzXCFnICfA,2
yIkNTIbj4V2g-KwU3MwnIg,2
PupRtvjjZJcLzIlkMw3hpA,8
tAFBJloU8S91sBnj-uvgLw,3
-pyobEWdpZ6jUp42f3I2xw,10
Pe-Umwef-sX1Hesq3t1mCw,4
Bqt8m8KXt8YPR_AvYsjGNw,3
9m6GQp45QBEydlyE6DywCw,3
S8-ScDYfvbqRzjRQ63GaoA,2
hHMSW3eOtPLwk7XhKurvuw,3
TbjqvdrSBm27arbKbReRfg,7
zL7wVx6Ihf1VEb9Wi7P0bw,4
fKAxmycMFwO9qWVUAOQzOw,3
3BjBtmb_DRCwSx39sC2NSw,3
hi2ffl1P1uMRZI_nPYs8dw,2
Ku0fmO53lQt4H-hmQjOJAg,4
OLKGZL0OVufGZyi2m8JdYA,3
wLV_IZfy6nrNbplZ5sHJKQ,2
U7ON-atDF3vTpSzTgnTYyA,2
Q0czcveX_ECJ9sXfGL2d3A,16
fFj8iQ8eVZui5kcPzPVIJw,8
zgb1ylb-Ic1sneuOrdEYSQ,5
eikRexw04kC6siBDkFnayQ,7
qNlIjUnr8JCimckqfEmfFQ,3
lL7sdta8DRJ_GfC_Mgvhzw,2
hV0rmTB2S2fYzjQKlHtKuw,9
HMymzjGIUdLEgFSsX4e19g,2
DqVpNtgFCP47n6frh-LREA,7
wacMqAA_9USygYvgJAkfgw,4
VVH6k9-ycttH3TV_lk5WfQ,42
mLfJQGgWEoX2TNYS5UlkCQ,3
1o0C_fqBgnQCiWn4A0R68g,2
EvBeuDww_OCNQZ-dRy6qzA,3
yKAOohng_AJl22LgjBPl1g,8
lO2ResGaRljPnvLhLlQSSg,5
8ctpggLquO-FGvrLfbByjA,2
NJvh3pLAPYGFvk6qBKVg3g,5
hRskO0RDRW3Cq3k7_Kggcg,9
5fSPNlVUBGMExOy9lgFn0A,15
YJNGOcElfNbQRZOakqm4lQ,5
gKpsoVjBEnrNkzaOfxpOUA,3
KJUc4AfxB3meP4X2iZMQug,4
tYAHogxI44JV3U6lyuT58Q,7
RdTfVrHtGz-slF4-mNFjcw,3
ia8qPXo69K4kS4_gV_pI6w,5
0Q_A1mtkXkovpuqgyT1BtA,3
jwp7_9S5IslgXnA7udfkYQ,3
uPemnAOJJyoeHmhD8g_fbw,8
AOkvEcOTBvoQPdOden2ZOg,2
cP8E0zssOTNAtZQ20CIboQ,3
DWjkGAmWLM-ZQuDBMGP-dQ,10
pg8XTtztUXc-PxRYUVoAvw,7
pfl45YV5Us5NvDm5cLremw,5
7cJqiBsrddV_rNFBPHOTRA,14
x1ukXOcMHlzKmTmfNIjyLA,5
53sCYn198RvVXaND_lAFOg,3
x5kgb8mSBDHEcyAf0kq-sg,2
g0cUlBQ2pGRxWtL6qwyeIg,18
Kd2ldlgqcWP7drZ-ChG4Kw,3
G7wAUQxiKWBMy0DZQt-0AA,11
mnyk_gnb60vFB2o6Y8c2Gw,5
wHkYLlZyPXllrQRlvidUlg,9
iwmW2mgcn2YdirXUHCsgXQ,25
7NwFNLC0SwX1SwQYlfF5yw,3
hsU84UpInlNdejDpp-wNKQ,11
_e_D3_kbHz_H_MaCpl9Ksg,3
WKPu6-QSUp4VHVGPehbGSQ,3
TXXR3im3cw5elCQT6EbASA,2
Cg7xgjzaV7d7dbwWy4ZO3A,2
BQdozsc8akK4rbbFQTtflg,4
DTxB12bQaZ1m-nLeXWX2rw,15
73aSIy_TjRwGHcXEKQ8IFw,2
FAqFtRj94IHvqe9XAPpRew,4
PDGyduDCysMP5L__5BnYJA,3
zx91uPzQiiwUUeAcwzeNQQ,9
kVTHnhgYUw-Pmr7wgDB4_g,3
5KV72HrGjraMn9w5_FugDw,13
qUH2FppY7RL96F5tXzA0hQ,3
UwwimB6EoAsKJ6BCVBifVw,2
0nlGy4Q5La_hWomqRIskxw,4
Ay0j65KKb3sOrOFUVWs44g,5
xMB9WvofOhhBHQn59NxaJQ,2
_iDDqhphfpvrDxKjFa9Ofw,7
8jXmNMrGJ2acUG1R-D5e6w,5
jeGyMmvQI0q81s9a64hqLw,2
vvYlV2zBbBT5o-EHhzuN_Q,3
ivpj5XFsn7hQ54y28Dbxqw,3
YzluF3FNGjnW-tOrLZt8JA,6
ltR2nVlOhj6RSY0jIdaiKA,2
pXcCvfcVWLRTFiicHaMx-w,2
H__s8RupBhI2F7A2jr0sOw,2
LLZWooDNqOh_wz-6EL_lqQ,3
DpHiXRM3cxC9c2i4idYw0g,5
vwXt7ABJ1o4e6vu57F9_0g,2
Ro1I-E9gwe3t67_jz2cMkA,5
KU7XnbHB-EBOCbyXH0VVuQ,6
TcQagEH4haSQzvZGhzDCjA,2
XWY-ks9EGneQKidkn-Y1Ng,2
0fJQNTGpr1tRdRDJHLfXPg,2
2aiH-2U0ezVSl9WZjkosXQ,3
CqCrZFizNGgJwzsNbiiwZg,2
Tz10h4z2J6j2V9gD2fgGKA,2
nE4-KE-1s4di9TU_RMT02Q,2
jD4X5BpjoXgweqeCs64Ppw,3
sYhHFlE1l9wWrWmhRjAlxw,4
FljrXsruuoFB6v8InG-3Ig,10
AAotftoryNTP0mEY_8ApuA,2
j7ncqwcEZiJAACnMrUlrLg,2
l8gAoQqqVfphPe9jmIJZ3g,8
BCPpFA_h3l4F73H7ouLrbQ,2
31lLDAsFtlWvqROMA1bSgw,8
fYwa1dnZC8LiII2ArgDDoQ,2
5uPdoWQNjYkrpRmy9AonSw,5
9nQF18PgasErEF7zF5MvFg,2
ZRy4atrG3YHdb__qtE0FsA,4
GWqPmrWu0kXB_-gB1H-j6A,12
qo6M5P1lWJz9L2lzzgH2Xw,3
lPbfldf06Ndb09CAXSPdWQ,6
KJibkIOx_vZxq1ZHhtLTCg,4
9fqcpnPlEApBQ9nyjSPiTw,13
UO-QrBeJYDiIfGm5oZgL2g,18
k79ygmdDxEDXtLlR_rPrmQ,12
hEv9nJEcdswcxmX503HSJw,6
E7RtIisUoRMcADSebBgNAA,16
05GLPgaqx5y4H9dBU6CP2w,8
kW6TMNR3QFOGnGlfhUABzg,2
A4lNNEM6ovL0et9hBnoDKw,6
V1XS9HMe9bzEuW4RZFycBA,8
zPKeI5v-4arxhelr7OK-Og,2
9fOkyQs0TcVqqe_5c51b_w,3
Y6bKMtyK02vhA5doR_z7qA,2
3UU5rHA32dbb6o7pJEqhXQ,11
_NEgfBBfEAJu0G4CTcuHdw,2
OwBgQo86CL2GmGX0OIUEEw,10
oBraN0DVMwQvk4jbghqyFg,3
SwDn4LYC7uzQMmIz8RMBBg,3
YlAI0sW0bsVsvErTnfXoHQ,3
YoqnmZKGAULO58qF4OhYyg,11
SmUnJxCPO_78B3Z5FMdO1w,4
TOgkopnDE5q9mT074TDeeA,8
aIHK5vqew7X2T3fDC57D3w,2
tcAB1Q_NLd5uXpq4Pe1aQg,2
4JlhAxRbExs-6OOmHw5rJw,2
1LUZupYFJ6CxSKU37qDSXw,7
hgR-K126rOncoZ_q-FjABA,3
T8Ccba1PbU2tSlToUMDRmg,2
k67rl4w58GIvmbTMnhTLaA,6
XKSYC2MNcqKGARbR21ADwQ,2
hoAYTF56bVJeBJXbiGEjsg,3
UUDGbu6-nK97evc2LaevGQ,23
rx83k5BByAAqCVPdTTYOLw,2
19Gx6T0v_GZW2je2J_mqOg,2
p2kxmxH7oOskYk4VFxNqYA,3
su7Yky-5T1ZD7FTGg1qMag,2
AUOk3xhNTyXShq3MkKIxkw,3
7_1GqlDlbkShY0az7J0XNg,19
djeYYE2MIT36obh5mcZn8A,4
BtesR_IjhMMkrVhwdg5APA,3
P0fHDZn2pReUu7BdMxNuyw,4
LNOE8rK5L6NgcM3A06JJew,3
-ZTGyVZiVlKr36jnpM6xFA,2
pyZjYbon3ZGw7RHEeqN51w,6
-Mo06YDZmfDbPHfZ8auGPA,4
f8WKIeT7HMAOedo54Nrd7Q,6
PCb4B1fObwg0H-xFQzct1w,5
hT5P-A_an13Yy2vJdwOzaw,2
eKLqPmuDZf_O764bceJbqg,2
IjRtrYRJXjUEtM4wg_n7Nw,3
ub_cFc5t2sgFSG-Ug2K7Qw,6
qAiX2FQ40QprVpytMjBwkQ,5
GwtVBqKzW9j0zNQ7nYnT5g,5
JHxfEDW05_KSTfk-SLqXGw,15
h2kkHQGhtVuFvMBlMY8NLw,2
y7r3O2vODxJSWbquxfdJQg,2
w9grvGu-5bHNucOeReHzfA,10
NDzQFHW671hbB-aArOy12A,8
SPEXSaryxJmVpy8QoRz7Tg,6
JP_LHUbubuh3zfX80dvPQw,2
3cyjdxvskRcADylzLI32cQ,3
hakf1eVU_FdxikzAOlYs9Q,3
-D8eD37Ahq3SbLBTuGG6Xw,2
5xf1ylDuTmbdcFt7-UJTdw,3
ZuGwyOXYNI3qFGNybxJR7Q,4
CG_NAd2OggmVEQjFOYsuTA,7
PXgSimQeRau3PkaRplGFvw,2
56TulnfOZy0JI96zwVv27w,5
_GnGPftZCDeUKzjFWGqNsw,6
1NYbb6BzNjEyUwFKc9UfZw,7
5-gFqzldwedSmaFjuC06JQ,3
AsMmX7njOzFkWsJQ1jMVCg,6
gku-vC4YB5c7ZuNyLhjNbQ,3
XxM-ZC76MdRNcw5D-4LVVQ,2
B2IzLarv5eaavIIvqv2r3Q,2
ssr49VxAlvrBo7F7izQvXA,13
Hr_zdqPZ9VkGjKNv4UIQRg,8
G4rgfDp5pltixiUDblEUvg,7
cm-ktGVjq_CD_MOA_wjOEg,2
sUc9743jIGkeTtwbYZQdEg,3
gBIN-yMeTK6nqAa_IMr6Kg,10
E0qpZQLChtbEYSNj3OYrIQ,2
64ri5mmfc_VVxLo64XyTGQ,2
eS3gRY_8yxWiGzMZIdgz-A,4
UG9yclkxBcsHFb9U2Q_WdQ,3
ntcJKo9ziN-_kpNqzxPfGA,2
8WBe-jXE19b21yevU1bh4A,2
wEdzUMaLE2ebYoe7Z0XGaA,7
ex9WgKT2ET63hgVwkqGQWw,2
jA6k6M1xPUZGn3bV43RdIw,4
avivi8rQFEaR9iH_CZ1iBA,6
QvDmLGASzWT_R_svmOwK0Q,2
X4kLBCoQeS-x6zVH7fnOvw,3
h7Fq7pBe2uMD5doA91j6XQ,5
X6ZkbbAwCcz-ML1iihsszw,18
L9wEU391_zUl9eWe7RtxKQ,8
Apq-ft7x_q_7X8EhnGbTMQ,5
IXllQQM7LG9NC7uNQ8un1g,7
rlVJJSI5KZGiAOXP9dAiTA,2
a1GY-xy-PKrPXlMbhBv5ZA,5
dT_knPUzLKzfh2extWQPsA,3
RiOcLw__HPf_rTOTpYKnHQ,13
m3NH0HumRCp4ARx8RBD7IQ,3
BQv7ntaOxs80FJAji2U9pg,3
-81BXpO5Fuk-RqCabS7LMw,8
E7SlvdbroVK7Nr6UO2ZDbQ,4
Z3Yj60Dwa5XJ3Q9ZvQFWMw,2
Y9fDFqOmBLP3edNen-D39A,5
A2xvpEWUejqkUw5wxSlGCg,12
WeDn7iD1ckcEg7YttkduWg,7
k-q7lm2ovMSTZa4j16OzGg,8
UlNk27DHYomPP-vv0gTDPA,3
hVi4_rFTj0fsbfxa4X4OAA,3
S0dQ8Vks0IR-PZPLoBHKRA,6
MRicGSGN-pCtP-wEFiAWKQ,6
434A83c2ig6QxsZjrjclpQ,2
8_WOnHiS6by3Tb2RA1CGrQ,2
iDZmCTXMxZi_HlAmOKyEeQ,15
OChxU7y0-FyI1f2XCD-Cvg,4
ZBTVbCcc8OabC9Q5rIaGlw,3
GiE7HJbxwH7-xI52DR_UNQ,7
5DDPX5QQS43uACR1MiCVPA,15
St_OHgYAn5czLy0naZwseA,3
xirgvMbJF3uSBk3iVBDxRg,2
69W6bamIBoGO6mX272CiPg,23
3KHMsKjecB70PAI1Vlv8WA,3
EuG0fFtMLby-VejJORM_hg,2
Z3KyNcSMuOj_WxMwSC0Njw,4
27zlxlmlQu9KBr5Vj4MGeg,14
x1wePBE8RMZtBgo9VgYJeg,2
7nLhB3qajGwq4HvOCsGT5A,9
6LH5CdxH-zQHkJfm7VIXMg,3
DBtvUjFaT1v-p6vCxY2nTw,7
4Z-S9aoq33C6uxuLPPF-XA,4
0WkPwMoI1HxSP8jicwQOOQ,7
WJht65g8f3mE13eazyoP_g,2
khyNoayDgjznSXxxBCh4rA,6
H26zRyQkXXYzUZUOtppFcA,10
7L0WAmZ0fP5hKzdhVAkIhQ,18
EixYg5g2jhR2bSvjpvBNqw,2
7wL-1JWa88df9OUtbbMHcQ,3
dbli0TD6YQfbnWTv-43KLg,11
WDm-Z705Wp93k-46PN_g9Q,3
W_UOjay9T7Lj2chxT-Jb-A,3
xeRbOKTcZZvk6BI_YQ9Ipw,4
FDmIcgS43hX9hLg9KG3owg,4
ZNWox30LIv7hV5k5YP8tCQ,4
f3eve2cxUIzyanWnHdMtFQ,15
swcfmflnWlhnbvPOHvPq_A,2
7Iu6QFpZZrICmNQGD2zHuA,4
v3YDV7tsskqguSL4CN9mRg,4
I6XYuYbHS4GttygYpTehZw,8
6gDK0fJSrXYVUdH1YFJHhQ,2
eUcELoQV3rBt4TpS6DO14g,2
tUNa5f2KEauT6DM3hE8ndQ,10
85NrQo6GppPwiyGJRPEHnQ,3
3663TH289j1Xh_lDmDM--Q,4
DE5YDJYD0wLcojhmJnE8FQ,4
7pAgxBMUjrVPH7xh3fn-gw,34
kl-N-rr_qJ8qI1NQ0YRbQw,2
H7gG-N7vU6DOkCRMM02MOQ,2
icOMQGI2G2wTzYoMB6084A,2
T_8vxFyFqVUGIprW8n-i6g,2
aDgughL1vDootnXe5kUWGQ,12
Y8UfF8kBOufaSqE0HLrJSQ,25
chZ3916Kd4BzSIF5f1pXBw,10
-kvsQOqoPUtcuQK0Qw--wQ,5
sk55U9XQF811y8xLGtQijQ,3
xf-vgP2f4DV1Lmpa8kUOTw,3
pYL8XoedWDV2u4WxRxjJXg,9
StQo-b0OdUgutV3oDZCFcg,4
9datL-qMsIdhMHb3apzqeA,2
8Mzu_wczdzv9dU_Gr6OR8A,5
JZIZwIM5yrHMFByQPwU2IA,3
ppSIKPIS3glsbxtq204OCg,3
GST3wg-wej15vHeCvaXE6w,11
Of4E46wWdTrUliTlox22aA,2
6JbpUlDGZrdkvyS2Fwl1Iw,2
JuZcDTJRdQXDpuKilu35IA,4
t0Qyogb4x--K9i5b0AoDCg,6
vjO7cPDREXPjfozY0u2L_A,2
c_EhwoFm1t0m8kBhZHPddg,2
cyF4vtmQ4LhsYCHSARzk5Q,5
oskXqC-K0AFLtgbTA4D3gQ,4
cibqFIknNdNyJvdsBVpHtA,5
-s6EMVPCBrsocFDuiMMqxQ,7
rJ7tOENZBJMJnkmYCf9XlQ,4
-e1BUAOBk9RAu89c6uTyGA,18
_OoiiPjuSSLfBnw-C7qe7A,4
zU5PPd9j4bYC_MepNSEDcA,7
lnUJXI_NsX8G4HX8jrVDag,8
O8h32LTaWdzVs6kSxBQLfw,2
FhS4O_Iuu0_ZAmWZp28S7A,18
tRrwvG_26qqzMlNIYyz-TQ,2
KV5djUZnuPyWiLViMwjF_A,3
n9Ckgl2owTxU6J0Uiobv_A,13
AQw0B8j9QV1RkFLLFiwkuw,4
iIBWemwS12H9q7QyCU-ziw,2
ubBeU7aQ_Ty7DmDTwULVxA,3
zmwbWC4BDcCP189imIAm3A,2
pG3BViWKznBrEPlbV9wxPA,19
3gqB-N60ePaggR3JzkRgEg,9
7zA6VfZnT4eoPvmo42IdSA,2
h7TO_IsmLCYmKKDVOOIeFw,7
pTDEYFz94m4taw7iFD-1aQ,2
4uc7huVjfw0fjEgwd3Lpcg,5
sIMVzXGGvEkxseCyLDknkw,3
BxFWkJsm5A0lz7C_BFDm4Q,11
A9NqmUP1L3eU40a64q5Kdw,8
UH1Baremef79qGhPQ0Ef3A,3
8Y3Qw0aFzO4sw-9cJmK4cw,2
4EbwDR58_1Lm54Oru_Dfxw,6
5r0Ikncb46GC3iK1lru1Hw,4
BS7OnkMycH8tD3Bqpz2FAQ,3
31JlVtmcvj4LPEwdSBC0Gg,4
7oVDcPwc6YV5i7IQYFFY5w,3
DBs7KMoj833uFktTeoqykQ,4
GMcWbzc4olw4Fn8zorNzaA,2
grN7CX-BN9NoN8Rkdg03kA,2
5m6gQ3BwWi8QXcZmD4yulg,7
un20fcU_7BEQzWueoVZT0w,4
ZJKGcR7J0n1DGbLqt1N5Vw,4
GKwL82D7-xy5HU6OuWyn2A,8
7ptGQTkwnECXBmUmTF-Z9w,11
oJvOiVyzqWqOfvaRH_TflA,10
_Xck5LIn0CnWGRLfKv1J6g,2
LQGZ-QunCyqtQieljjxFNA,14
rfVdpW6TE_xFcBzta8oE6g,3
WAInJdS3M-4JgUyzf_LoQg,8
IqitQsWPnTVTCJIRqh80lA,6
JPoLb8jZYc5e7WjI2coVkQ,5
2iUVOG71MTTTkBf04-jVAA,4
G4G7D3_L-dHeq6SXsqd_oQ,2
ISDVzdF4WZ4SXQdhyet9nQ,7
giUvelDX9OPw7aiF7grvEA,6
usCSCwbgwZrxJSiuJgxBwg,2
_8SSuIhSyhsVl8p9CsLGCQ,3
6DTwmhrbm9x-WO-A8Db9rQ,3
OWOOc0YjU_kioLeEgo5VCA,27
5xIcqp5q-6mw1FKaKpRCxw,6
lFbBGVLlljaggRLlg3xY3g,8
EB68WR2__BM_nUgvq_pDwg,2
vKBQmHjx5K9cYoGqWLyBhQ,11
Sz3sBE4sb4gambo5LDgjPA,8
dI5CHTG9zvIOC-DST1WLtw,3
Ck4xeKZMiqZsaCcB-78yEA,6
Wpw0OPtHXKo5OUGmY1rcSQ,4
VTJaTUZ91_OEASP9RFMK0A,7
8u70WVawnsReBWNv7IXNSg,8
F3EOeB31vVVjxV-PJDlBXg,2
aM64IUfDgGID5GuVPqo6ow,3
2_ToAWO34Kvbg6efjEK9Bw,2
h3elVgNF3LH5MipnN430TA,2
9Jdg1BCcqiSWUEszAc9BOQ,4
Jxe_xzKI4vFNHG_mG-04jg,4
hlwkV6_RgFXYdkijQzdykg,2
gLpp7kjR9Zg6ypG2lRjAYg,3
gVU0U7gNBMQxKTzqmRtdLg,17
c0Q1Lkam-c50IWcHZcNl-A,2
91blzx04W33_6X10utbMfg,2
7PfzN9GmM-Yndv8bIjlwJw,3
UpWlqQ_jrTF4JAtdGZL33w,5
F__yT5i7C2t-IfzyXYscKw,5
w07KQ6UGshK-Xpb2Nrqxng,5
PeLF6SmS6LrIztSnjiZdwg,2
zVwnTKz7JIOoN-MbbQMzYA,2
K-t2yan_iLwcxYf7-1Or5w,2
YEDzTXQroppZhaaCU_XeHQ,3
ULOZaeqed-6IReuwILmuAg,5
4B86qQhl4mAAUcjUxu4JcA,4
tWoJMHMU-KUEeOFAcpENdg,7
LUakPn0BWE3Ood27c4Co3w,5
EsUTyPG4dclhGeFu8P1whg,6
ey3nQ_cvyz8ZzU1vxmZBDQ,2
z6AaOssKSrQDgBE3ty5Itw,8
o1DuWXCV_kg_mSqNOxUdew,16
pItLoze0FuYvujz5d6HySg,10
cxNdRlEqjzkS9UiG8QZFcg,2
vkd9GkEkuL2UJuduSn0tAA,4
yexVj09OH5n_X-MT_Lq5rg,2
OqyaD0hEytrcfC_F-ugqMw,3
LnPonzamlzLi5c6Mrle3hg,2
Vu_QRxtp5bRhLJlKIA6aEA,8
MDNXo_6wMUkbv2_W3GOW7A,3
X3NS8516o015Z1zcOwrqmQ,4
NmJX_LZ7ShIZqspI31RVZA,4
zmHLnwSOVabDrDbwEIIITQ,4
HY-MXAqblxgRPkxfyhi_ig,4
1Mmo93UBNsaVW7OnpWDuQg,4
r_oscENLKdrF2KNyWP4oow,4
UfNta35H6m-z2xN9XFI77g,3
60wupyK0tPqVPeo5Dcl24w,13
zLN6ix7txwpfwRKFi2MfCQ,15
nAbese1E1H5TwZntoEyfzg,11
0DdmKihJ90qKP5TAM3c2yQ,4
PZPd6vxu17v4aVlDhyJjOA,2
xhWSGL8AfOaYLJj01-m-wQ,6
l0qTrHzfkquC144PkJh4Rw,2
CBX08k5F6AwW28GSXnQmDw,2
tY80FC_d4VmZaroPlKfc8Q,4
S7yGUC9DmOaw5B2fiDvY9Q,2
cC8PZ_FhQNnMm2YCYyOA1A,2
wkM2zlqA22Ja9nv_1-XHSQ,2
MeJ4afqMv8_JjTHgjdrg_Q,3
r5thRhSnNss1SabpD-varw,3
40O7uKX-uAG_JDrS-OM85w,3
Zlga4izAoM55RDMzkK-aIA,2
VyVRY6yZ3qD2g-kSbqYerQ,6
Alt8gasoJLj3IWEQnjykEg,18
ESDLKMdkZ5MY8f53BrRfCQ,3
ufjjhbpzlG91sQCFFkbOIA,2
8KfKX1dTX7w5mNxKmECk-A,2
cWhB1byRV74v0ggwJ6wnUw,2
m79_C1oZzyGhopd5eft8kg,5
1hPvAr6D7yPpGbD_4RMqmQ,2
AmAc0eD6lyVyb7QdOAO1Mg,4
kW-_2YHMX8KF6li4AwdBEA,2
OfYq2Y0HctEHgKfPaxmDZQ,19
gjYMjwyUGjY004PLo3cC8A,4
CtkasRd3d3bVa-hzzlnldQ,2
LJRcRuErc52keHjQLBBLsg,6
yNCFucjmzObzUI7X3Ql_lw,12
PU0k0ylp9ZIjTAadluXXdg,2
JzUFlsQh5jWG0AHD0V8pIQ,4
At1HsCzyLGEuMpZcRY02UQ,2
QchGot7tU3pOrkPAhuS8mQ,2
xHWi7ZQ0zlRoKWlfnmhOYA,3
sIfiMNaayTDhoXOKk_-K4A,2
IsdiMfUyO82J1QWd9FmkXQ,8
vhccnWNZ_fz9SzB2jpnI_w,2
W_SQ6CfxAZFx6liHLPyajg,3
OvoIZucUSS_dDQXD8L1Tyg,2
-6kIZWnXPuDC6JiQJ-A1fg,2
lZX5_8qspEXtMJGFQ0-Mow,7
pRF-yUpOG2YbzA767CLqQQ,19
hBrMezBy-8E3EYy4tCScfQ,2
JGVxKGvQEaMZ6O_2l0UucA,9
fplGFSDKeWwD5qQ4rWaEqw,8
4Io6tC1ElG85L39OgzkAJw,3
CX41cIFRNSYtcv8ZbpiMkw,5
8FRpZwJgsNhvn3r26cTXXQ,2
WgyhlYg3fnSgco4qLa20cg,3
fL9yxemdu0Xm584IHQcmGw,2
tf-SwTeNqIDcLRMO7f6abA,4
pbcIgKDyOvecndwTOBgDPg,2
d_4xDlOYQJYqV2V-2iyGOA,4
maJ6SEgLcQQqVR8dqyWF0w,4
pSQzP_gN9VJQRr5w5-3jeQ,2
q0RUaxK_c1PiBaZKgBDI5g,2
I6XG5CoPAoE2l0fQnAlJhQ,7
YbwLfwNsov6FrP3ZaOOkww,7
Zl6sqGgp3X4HAdr9t5BE8g,8
lakMZT5PYQltSOjGXWnJ0g,3
1EEL5DATdF7odIRhVpf48A,4
pEvFMovlRwKvG8dqdnZv2A,5
muxda1cSVtplETqTfYVgZA,7
swVdc9piXvG0AXwL-F0GfQ,33
